cota;area_ha;volume_hm3
530,74;6,4527476146918e+02;2,8179989747131e+01
530,75;6,4616945379698e+02;2,8244565835428e+01
530,76;6,4706838237090e+02;2,8309229171905e+01
530,77;6,4795952688320e+02;2,8373979002373e+01
530,78;6,4884078794413e+02;2,8438816927944e+01
530,79;6,4970821198229e+02;2,8503745156277e+01
530,80;6,5058940067236e+02;2,8568759334534e+01
530,81;6,5147460074386e+02;2,8633861018784e+01
530,82;6,5235580388967e+02;2,8699051178922e+01
530,83;6,5323488473471e+02;2,8764328347140e+01
530,84;6,5410902635592e+02;2,8829696263188e+01
530,85;6,5499309759819e+02;2,8895151833039e+01
530,86;6,5587976962659e+02;2,8960692967030e+01
530,87;6,5677594177603e+02;2,9026325713689e+01
530,88;6,5768357015683e+02;2,9092048970674e+01
530,89;6,5860243254160e+02;2,9157865978872e+01
530,90;6,5952717263765e+02;2,9223771999399e+01
530,91;6,6045486755237e+02;2,9289769677574e+01
530,92;6,6138219519979e+02;2,9355862176975e+01
530,93;6,6229384730195e+02;2,9422045874646e+01
530,94;6,6319992061504e+02;2,9488320345471e+01
530,95;6,6412268432418e+02;2,9554686321045e+01
530,96;6,6505393024093e+02;2,9621143664385e+01
530,97;6,6596237485141e+02;2,9687694985828e+01
530,98;6,6685697294198e+02;2,9754336421785e+01
530,99;6,6774643480139e+02;2,9821066890390e+01
531,00;6,6864089249880e+02;2,9887885417585e+01
531,01;6,6954187814620e+02;2,9954791445130e+01
531,02;6,7043410504732e+02;3,0021789382889e+01
531,03;6,7132929638660e+02;3,0088879956751e+01
531,04;6,7221964089696e+02;3,0156059412647e+01
531,05;6,7310229631748e+02;3,0223325798642e+01
531,06;6,7399013515844e+02;3,0290681093246e+01
531,07;6,7488102478951e+02;3,0358128074930e+01
531,08;6,7576527348584e+02;3,0425660029669e+01
531,09;6,7664764118460e+02;3,0493282647959e+01
531,10;6,7754102649205e+02;3,0560989698383e+01
531,11;6,7843236642869e+02;3,0628787890036e+01
531,12;6,7932256451457e+02;3,0696672629341e+01
531,13;6,8020898392806e+02;3,0764647437876e+01
531,14;6,8108802371973e+02;3,0832712099686e+01
531,15;6,8196118322999e+02;3,0900864682744e+01
531,16;6,8284031251637e+02;3,0969103909882e+01
531,17;6,8373458846739e+02;3,1037434498377e+01
531,18;6,8463229100082e+02;3,1105853526718e+01
531,19;6,8552389643571e+02;3,1174361811738e+01
531,20;6,8643392372672e+02;3,1242956903208e+01
531,21;6,8735975122444e+02;3,1311645743103e+01
531,22;6,8830551505348e+02;3,1380427627638e+01
531,23;6,8924708503040e+02;3,1449301876977e+01
531,24;6,9018332773340e+02;3,1518272179146e+01
531,25;6,9113487280011e+02;3,1587334397575e+01
531,26;6,9209339009510e+02;3,1656491363466e+01
531,27;6,9304602832635e+02;3,1725747640014e+01
531,28;6,9401518231848e+02;3,1795102401587e+01
531,29;6,9498530147398e+02;3,1864552418280e+01
531,30;6,9597173053735e+02;3,1934104977601e+01
531,31;6,9697455285893e+02;3,2003754683091e+01
531,32;6,9797357508340e+02;3,2073500850433e+01
531,33;6,9896229758161e+02;3,2143347516283e+01
531,34;6,9994705798549e+02;3,2213289919617e+01
531,35;7,0093489230513e+02;3,2283332123943e+01
531,36;7,0191393482824e+02;3,2353474304113e+01
531,37;7,0288692749380e+02;3,2423714292006e+01
531,38;7,0385537744869e+02;3,2494048500970e+01
531,39;7,0482609553712e+02;3,2564479946323e+01
531,40;7,0579548396168e+02;3,2635009740803e+01
531,41;7,0675259171944e+02;3,2705635317888e+01
531,42;7,0771269863563e+02;3,2776360258898e+01
531,43;7,0866610790505e+02;3,2847181135095e+01
531,44;7,0962269581827e+02;3,2918094486079e+01
531,45;7,1057187969413e+02;3,2989106891370e+01
531,46;7,1151645802341e+02;3,3060208474478e+01
531,47;7,1246700086206e+02;3,3131407492681e+01
531,48;7,1341285809862e+02;3,3202704800314e+01
531,49;7,1436033689486e+02;3,3274093606448e+01
531,50;7,1531239127491e+02;3,3345577981367e+01
531,51;7,1628392254911e+02;3,3417158800888e+01
531,52;7,1727060642264e+02;3,3488834282282e+01
531,53;7,1823636434525e+02;3,3560609391103e+01
531,54;7,1919562481533e+02;3,3632478313202e+01
531,55;7,2014931561280e+02;3,3704443478404e+01
531,56;7,2109868215751e+02;3,3776506059409e+01
531,57;7,2204450523017e+02;3,3848661283187e+01
531,58;7,2299736133793e+02;3,3920913592278e+01
531,59;7,2397429031597e+02;3,3993262540455e+01
531,60;7,2493982522685e+02;3,4065710502424e+01
531,61;7,2591209355180e+02;3,4138251363914e+01
531,62;7,2689569504497e+02;3,4210892064372e+01
531,63;7,2790008727688e+02;3,4283628913818e+01
531,64;7,2892243697060e+02;3,4356472045396e+01
531,65;7,2995189922774e+02;3,4429415144279e+01
531,66;7,3099069005198e+02;3,4502460085330e+01
531,67;7,3201662507957e+02;3,4575609659852e+01
531,68;7,3303862546535e+02;3,4648862589658e+01
531,69;7,3407064020439e+02;3,4722214864684e+01
531,70;7,3510593974411e+02;3,4795673983791e+01
531,71;7,3612205537134e+02;3,4869234383065e+01
531,72;7,3712805677289e+02;3,4942901112738e+01
531,73;7,3813081710342e+02;3,5016663758065e+01
531,74;7,3912918067060e+02;3,5090528403771e+01
531,75;7,4013550217409e+02;3,5164489714071e+01
531,76;7,4113278453261e+02;3,5238549728989e+01
531,77;7,4212516064711e+02;3,5312710820286e+01
531,78;7,4312179970160e+02;3,5386972038991e+01
531,79;7,4411135815548e+02;3,5461333545373e+01
531,80;7,4509882101356e+02;3,5535792756088e+01
531,81;7,4607170939008e+02;3,5610351692699e+01
531,82;7,4703565291101e+02;3,5685004992374e+01
531,83;7,4800383753846e+02;3,5759753307753e+01
531,84;7,4896948185535e+02;3,5834600258727e+01
531,85;7,4993056848135e+02;3,5909543484255e+01
531,86;7,5088500449041e+02;3,5984583240800e+01
531,87;7,5185103156097e+02;3,6059720668100e+01
531,88;7,5282393543080e+02;3,6134956311534e+01
531,89;7,5382273221444e+02;3,6210288477461e+01
531,90;7,5482523679249e+02;3,6285720977411e+01
531,91;7,5581580309697e+02;3,6361249026668e+01
531,92;7,5679255299673e+02;3,6436879564957e+01
531,93;7,5777260988427e+02;3,6512607610078e+01
531,94;7,5875613496825e+02;3,6588432538465e+01
531,95;7,5974361332171e+02;3,6664356903818e+01
531,96;7,6075500202287e+02;3,6740382915348e+01
531,97;7,6179080349150e+02;3,6816512750833e+01
531,98;7,6284256815275e+02;3,6892744771791e+01
531,99;7,6389555519061e+02;3,6969081683111e+01
532,00;7,6496269968180e+02;3,7045524184626e+01
532,01;7,6600150306937e+02;3,7122072573352e+01
532,02;7,6703652861395e+02;3,7198723271806e+01
532,03;7,6808807518781e+02;3,7275479198975e+01
532,04;7,6915153119047e+02;3,7352343187355e+01
532,05;7,7022250320398e+02;3,7429308164506e+01
532,06;7,7129508719657e+02;3,7506385259186e+01
532,07;7,7235972329786e+02;3,7583566764098e+01
532,08;7,7342385946671e+02;3,7660859350643e+01
532,09;7,7447770192376e+02;3,7738256107904e+01
532,10;7,7552964669944e+02;3,7815755850975e+01
532,11;7,7657592138719e+02;3,7893362208219e+01
532,12;7,7761564147053e+02;3,7971074040398e+01
532,13;7,7865645245400e+02;3,8048887396962e+01
532,14;7,7971103718896e+02;3,8126806897932e+01
532,15;7,8076199778941e+02;3,8204826132446e+01
532,16;7,8182421116086e+02;3,8282954492432e+01
532,17;7,8289884461598e+02;3,8361192151067e+01
532,18;7,8397824677553e+02;3,8439534426843e+01
532,19;7,8507179352566e+02;3,8517985867414e+01
532,20;7,8618983013214e+02;3,8596546965154e+01
532,21;7,8731339514130e+02;3,8675222253569e+01
532,22;7,8843738067447e+02;3,8754009720832e+01
532,23;7,8956455811028e+02;3,8832913879642e+01
532,24;7,9069849430551e+02;3,8911927578658e+01
532,25;7,9182610746279e+02;3,8991058265157e+01
532,26;7,9296253759279e+02;3,9070296223978e+01
532,27;7,9411231496468e+02;3,9149650366015e+01
532,28;7,9526461596139e+02;3,9229118437204e+01
532,29;7,9642849879387e+02;3,9308701823782e+01
532,30;7,9762236117618e+02;3,9388403016524e+01
532,31;7,9885216003768e+02;3,9468225626054e+01
532,32;8,0009191059187e+02;3,9548173453579e+01
532,33;8,0135711840724e+02;3,9628240605436e+01
532,34;8,0267040152406e+02;3,9708441745680e+01
532,35;8,0402718112428e+02;3,9788777368042e+01
532,36;8,0545369606976e+02;3,9869250436250e+01
532,37;8,0687409528590e+02;3,9949869855917e+01
532,38;8,0832104040108e+02;4,0030627397556e+01
532,39;8,0985941791400e+02;4,0111536211651e+01
532,40;8,1132594946545e+02;4,0192599194553e+01
532,41;8,1278034280924e+02;4,0273806601730e+01
532,42;8,1425653529618e+02;4,0355157247539e+01
532,43;8,1578457477017e+02;4,0436660183527e+01
532,44;8,1724832130860e+02;4,0518311670821e+01
532,45;8,1863928792702e+02;4,0600106982098e+01
532,46;8,1997675454811e+02;4,0682037391023e+01
532,47;8,2130064354325e+02;4,0764102769545e+01
532,48;8,2261525099491e+02;4,0846295754641e+01
532,49;8,2393192205945e+02;4,0928624156417e+01
532,50;8,2527138338064e+02;4,1011083108786e+01
532,51;8,2655122780118e+02;4,1093676625820e+01
532,52;8,2782927187655e+02;4,1176395698773e+01
532,53;8,2909970403475e+02;4,1259238814125e+01
532,54;8,3034558035466e+02;4,1342211247093e+01
532,55;8,3157558964665e+02;4,1425307621447e+01
532,56;8,3279628569687e+02;4,1508528010567e+01
532,57;8,3401723991120e+02;4,1591870701080e+01
532,58;8,3521785049814e+02;4,1675333988929e+01
532,59;8,3640926703692e+02;4,1758914844227e+01
532,60;8,3759329363809e+02;4,1842616427605e+01
532,61;8,3876987089459e+02;4,1926436992116e+01
532,62;8,3992496696848e+02;4,2010374031684e+01
532,63;8,4107152173367e+02;4,2094423752522e+01
532,64;8,4221516135622e+02;4,2178586715030e+01
532,65;8,4336284741701e+02;4,2262867376825e+01
532,66;8,4451457777151e+02;4,2347263214233e+01
532,67;8,4567849580980e+02;4,2431774818005e+01
532,68;8,4685474109878e+02;4,2516403449752e+01
532,69;8,4804455206282e+02;4,2601149479329e+01
532,70;8,4924360238255e+02;4,2686016965015e+01
532,71;8,5045854053456e+02;4,2771005053273e+01
532,72;8,5170116386927e+02;4,2856112870130e+01
532,73;8,5300446082047e+02;4,2941348889240e+01
532,74;8,5439728123281e+02;4,3026723968890e+01
532,75;8,5567691015388e+02;4,3112230018046e+01
532,76;8,5690746042173e+02;4,3197857814946e+01
532,77;8,5810689433954e+02;4,3283611378006e+01
532,78;8,5928128034195e+02;4,3369485469028e+01
532,79;8,6043873123422e+02;4,3455473149650e+01
532,80;8,6157997619095e+02;4,3541575293428e+01
532,81;8,6270734282023e+02;4,3627793251909e+01
532,82;8,6382679436713e+02;4,3714120325294e+01
532,83;8,6494408943842e+02;4,3800559732597e+01
532,84;8,6604890506258e+02;4,3887109839042e+01
532,85;8,6714900370250e+02;4,3973773640943e+01
532,86;8,6825017066063e+02;4,4060544885730e+01
532,87;8,6935248833024e+02;4,4147424470249e+01
532,88;8,7046036723261e+02;4,4234417050227e+01
532,89;8,7158217495438e+02;4,4321521863330e+01
532,90;8,7272710073502e+02;4,4408739797602e+01
532,91;8,7387556718298e+02;4,4496070026973e+01
532,92;8,7503869149457e+02;4,4583517851320e+01
532,93;8,7617336718904e+02;4,4671079546931e+01
532,94;8,7730334998678e+02;4,4758756542685e+01
532,95;8,7845308348728e+02;4,4846547801778e+01
532,96;8,7963600550325e+02;4,4934454098461e+01
532,97;8,8082962126545e+02;4,5022475965145e+01
532,98;8,8202497304669e+02;4,5110621630732e+01
532,99;8,8321847323498e+02;4,5198884383542e+01
533,00;8,8440078445876e+02;4,5287265843279e+01
533,01;8,8556680795647e+02;4,5375765789236e+01
533,02;8,8677095077066e+02;4,5464386101437e+01
533,03;8,8794340362915e+02;4,5553123236288e+01
533,04;8,8907775729142e+02;4,5641973076854e+01
533,05;8,9021084196008e+02;4,5730938266422e+01
533,06;8,9136055949413e+02;4,5820021165187e+01
533,07;8,9251532533643e+02;4,5909219593169e+01
533,08;8,9369758734706e+02;4,5998534035343e+01
533,09;8,9491362076738e+02;4,6087966745483e+01
533,10;8,9610254928532e+02;4,6177520874121e+01
533,11;8,9729363760635e+02;4,6267195850779e+01
533,12;8,9849172040444e+02;4,6356988404893e+01
533,13;8,9970962263896e+02;4,6446903707937e+01
533,14;9,0088158082545e+02;4,6536936525968e+01
533,15;9,0199798141791e+02;4,6627084078094e+01
533,16;9,0308373109304e+02;4,6717343180128e+01
533,17;9,0411552453170e+02;4,6807707644883e+01
533,18;9,0506920067161e+02;4,6898170311819e+01
533,19;9,0594203435136e+02;4,6988721882183e+01
533,20;9,0671359856375e+02;4,7079355382049e+01
533,21;9,0738473850060e+02;4,7170061956498e+01
533,22;9,0800570750658e+02;4,7260833825828e+01
533,23;9,0861793232341e+02;4,7351665345349e+01
533,24;9,0922171534523e+02;4,7442560251203e+01
533,25;9,0981770820406e+02;4,7533512280762e+01
533,26;9,1040433441573e+02;4,7624522116701e+01
533,27;9,1098465124671e+02;4,7715590627672e+01
533,28;9,1155965251987e+02;4,7806719214089e+01
533,29;9,1213118670127e+02;4,7897901788015e+01
533,30;9,1270011992913e+02;4,7989142349435e+01
533,31;9,1326697479013e+02;4,8080441262165e+01
533,32;9,1383225003710e+02;4,8171797470501e+01
533,33;9,1439221120111e+02;4,8263208457085e+01
533,34;9,1494836839657e+02;4,8354677542480e+01
533,35;9,1550155233720e+02;4,8446199051492e+01
533,36;9,1605231354109e+02;4,8537778192225e+01
533,37;9,1660133542258e+02;4,8629410222101e+01
533,38;9,1714858001505e+02;4,8721099363739e+01
533,39;9,1769262852084e+02;4,8812844113580e+01
533,40;9,1823401087168e+02;4,8904639176896e+01
533,41;9,1877310445694e+02;4,8996489404407e+01
533,42;9,1931012373074e+02;4,9088392513062e+01
533,43;9,1984695434298e+02;4,9180349995901e+01
533,44;9,2038126400787e+02;4,9272362958567e+01
533,45;9,2091413013228e+02;4,9364426873710e+01
533,46;9,2144469814487e+02;4,9456545947119e+01
533,47;9,2197351968889e+02;4,9548716585698e+01
533,48;9,2250130374937e+02;4,9640937879820e+01
533,49;9,2302826735872e+02;4,9733215616545e+01
533,50;9,2355441091010e+02;4,9825543949830e+01
533,51;9,2407984406741e+02;4,9917925820094e+01
533,52;9,2460466206069e+02;5,0010358314438e+01
533,53;9,2512889735741e+02;5,0102845356975e+01
533,54;9,2565239631628e+02;5,0195386979682e+01
533,55;9,2617530610452e+02;5,0287977824500e+01
533,56;9,2669766001774e+02;5,0380622270031e+01
533,57;9,2721948891179e+02;5,0473316656312e+01
533,58;9,2774082537393e+02;5,0566066204216e+01
533,59;9,2826167924215e+02;5,0658865733808e+01
533,60;9,2878208237987e+02;5,0751716183557e+01
533,61;9,2930205374874e+02;5,0844620165463e+01
533,62;9,2982161060660e+02;5,0937576938408e+01
533,63;9,3034077735874e+02;5,1030586412865e+01
533,64;9,3085957744173e+02;5,1123647232274e+01
533,65;9,3137802028558e+02;5,1216757434421e+01
533,66;9,3189617975011e+02;5,1309922293675e+01
533,67;9,3241406921354e+02;5,1403137150301e+01
533,68;9,3293171646539e+02;5,1496405245658e+01
533,69;9,3344915991379e+02;5,1589724519425e+01
533,70;9,3396690853687e+02;5,1683094545800e+01
533,71;9,3448365643675e+02;5,1776517808918e+01
533,72;9,3500032860389e+02;5,1869993674288e+01
533,73;9,3551705724747e+02;5,1963517988832e+01
533,74;9,3603426270262e+02;5,2057094325531e+01
533,75;9,3655227247060e+02;5,2150724475316e+01
533,76;9,3706847752268e+02;5,2244404519853e+01
533,77;9,3758386898389e+02;5,2338136859363e+01
533,78;9,3809865778512e+02;5,2431922137644e+01
533,79;9,3861296671933e+02;5,2525756857195e+01
533,80;9,3912683322609e+02;5,2619642227846e+01
533,81;9,3964031945950e+02;5,2713579486777e+01
533,82;9,4015340982650e+02;5,2807570783176e+01
533,83;9,4066617405179e+02;5,2901611640931e+01
533,84;9,4117858959044e+02;5,2995704745884e+01
533,85;9,4169073694036e+02;5,3089846870740e+01
533,86;9,4220261165030e+02;5,3184043743443e+01
533,87;9,4271421345982e+02;5,3278289752725e+01
533,88;9,4322555674768e+02;5,3372587016524e+01
533,89;9,4373666242759e+02;5,3466934504968e+01
533,90;9,4424754337685e+02;5,3561336288245e+01
533,91;9,4475819463570e+02;5,3655784375432e+01
533,92;9,4526864734842e+02;5,3750285558246e+01
533,93;9,4577890297157e+02;5,3844839958991e+01
533,94;9,4628896121960e+02;5,3939445419300e+01
533,95;9,4679883944281e+02;5,4034100137031e+01
533,96;9,4730854412733e+02;5,4128803658150e+01
533,97;9,4781809652700e+02;5,4223560129486e+01
533,98;9,4832749153321e+02;5,4318367454973e+01
533,99;9,4883674055584e+02;5,4413226641566e+01
534,00;9,4934586234315e+02;5,4508134759709e+01
534,01;9,4985484709997e+02;5,4603097240323e+01
534,02;9,5036372079793e+02;5,4698110224808e+01
534,03;9,5087247745302e+02;5,4793171766397e+01
534,04;9,5138111627329e+02;5,4888284025430e+01
534,05;9,5188966087690e+02;5,4983447594553e+01
534,06;9,5239812412187e+02;5,5078662341475e+01
534,07;9,5290650689571e+02;5,5173925815450e+01
534,08;9,5341481729961e+02;5,5269241670100e+01
534,09;9,5392305972796e+02;5,5364608468651e+01
534,10;9,5443123870314e+02;5,5460025090174e+01
534,11;9,5493935459177e+02;5,5555495168461e+01
534,12;9,5544741148284e+02;5,5651015687754e+01
534,13;9,5595542661501e+02;5,5746587218061e+01
534,14;9,5646341773275e+02;5,5842208285708e+01
534,15;9,5697136343033e+02;5,5937878732146e+01
534,16;9,5747926582490e+02;5,6033603481747e+01
534,17;9,5798715506012e+02;5,6129375564687e+01
534,18;9,5849504054699e+02;5,6225197184616e+01
534,19;9,5900291027962e+02;5,6321070404474e+01
534,20;9,5951076289796e+02;5,6416998403671e+01
534,21;9,6001860771850e+02;5,6512977465704e+01
534,22;9,6052646268251e+02;5,6609004227089e+01
534,23;9,6103432940157e+02;5,6705082240158e+01
534,24;9,6154221384460e+02;5,6801210428343e+01
534,25;9,6205012108855e+02;5,6897389533677e+01
534,26;9,6255806136553e+02;5,6993619123409e+01
534,27;9,6306603451962e+02;5,7089900549302e+01
534,28;9,6357402514935e+02;5,7186233070121e+01
534,29;9,6408206058103e+02;5,7282619491111e+01
534,30;9,6459013569357e+02;5,7379052896373e+01
534,31;9,6509826536211e+02;5,7475536687317e+01
534,32;9,6560645247733e+02;5,7572069781555e+01
534,33;9,6611470068746e+02;5,7668656272069e+01
534,34;9,6662301956539e+02;5,7765292671088e+01
534,35;9,6713142119536e+02;5,7861981459093e+01
534,36;9,6763989952104e+02;5,7958720316226e+01
534,37;9,6814846105169e+02;5,8055510189506e+01
534,38;9,6865710625453e+02;5,8152347753278e+01
534,39;9,6916584013023e+02;5,8249237047093e+01
534,40;9,6967466928421e+02;5,8346180741597e+01
534,41;9,7018361042671e+02;5,8443172062449e+01
534,42;9,7069266665214e+02;5,8540215811771e+01
534,43;9,7120184612973e+02;5,8637309035559e+01
534,44;9,7171113513692e+02;5,8734455022522e+01
534,45;9,7222054929418e+02;5,8831647945042e+01
534,46;9,7273009852400e+02;5,8928896740303e+01
534,47;9,7323977723583e+02;5,9026197866942e+01
534,48;9,7374959933698e+02;5,9123546754567e+01
534,49;9,7425956217074e+02;5,9220947941473e+01
534,50;9,7476967436658e+02;5,9318396540931e+01
534,51;9,7527994098287e+02;5,9415899148927e+01
534,52;9,7579036680767e+02;5,9513451218002e+01
534,53;9,7630094901911e+02;5,9611056510228e+01
534,54;9,7681170340422e+02;5,9708713984721e+01
534,55;9,7732263562125e+02;5,9806421880631e+01
534,56;9,7783375107398e+02;5,9904183446665e+01
534,57;9,7834504772256e+02;6,0001990339870e+01
534,58;9,7885653773701e+02;6,0099855834478e+01
534,59;9,7936822231960e+02;6,0197766299405e+01
534,60;9,7988009872818e+02;6,0295727476688e+01
534,61;9,8039217212402e+02;6,0393742333513e+01
534,62;9,8090446247597e+02;6,0491808705084e+01
534,63;9,8141696488535e+02;6,0589924876819e+01
534,64;9,8192968434186e+02;6,0688092500519e+01
534,65;9,8244263095296e+02;6,0786312872298e+01
534,66;9,8295581160056e+02;6,0884583015690e+01
534,67;9,8346923331842e+02;6,0982904695402e+01
534,68;9,8398289448315e+02;6,1081278589369e+01
534,69;9,8449679478487e+02;6,1179701513914e+01
534,70;9,8501093393971e+02;6,1278177632215e+01
534,71;9,8552533309663e+02;6,1376705641603e+01
534,72;9,8603999347567e+02;6,1475284439723e+01
534,73;9,8655492627755e+02;6,1573914049938e+01
534,74;9,8707012729831e+02;6,1672595925583e+01
534,75;9,8758560426662e+02;6,1771327793943e+01
534,76;9,8810136353732e+02;6,1870108145765e+01
534,77;9,8861740901443e+02;6,1968941952299e+01
534,78;9,8913374618694e+02;6,2067830860221e+01
534,79;9,8965037527259e+02;6,2166771478852e+01
534,80;9,9016730520375e+02;6,2265761357359e+01
534,81;9,9068454948087e+02;6,2364804837863e+01
534,82;9,9120210818318e+02;6,2463900124445e+01
534,83;9,9171998514042e+02;6,2563046585227e+01
534,84;9,9223817279082e+02;6,2662239586549e+01
534,85;9,9275668176476e+02;6,2761489400015e+01
534,86;9,9327552596663e+02;6,2860790134644e+01
534,87;9,9379471442241e+02;6,2960143184991e+01
534,88;9,9431424727491e+02;6,3059547110974e+01
534,89;9,9483412690937e+02;6,3159002822783e+01
534,90;9,9535436209058e+02;6,3258511635988e+01
534,91;9,9587496274171e+02;6,3358076752284e+01
534,92;9,9639592836655e+02;6,3457691742724e+01
534,93;9,9691726299909e+02;6,3557357983532e+01
534,94;9,9743897296921e+02;6,3657077036388e+01
534,95;9,9796107050883e+02;6,3756845686235e+01
534,96;9,9848356241007e+02;6,3856669221439e+01
534,97;9,9900644572420e+02;6,3956542520184e+01
534,98;9,9952972637336e+02;6,4056467366128e+01
534,99;1,0000534134248e+03;6,4156448263181e+01
535,00;1,0005775118257e+03;6,4256481029213e+01
535,01;1,0011020324514e+03;6,4356564056305e+01
535,02;1,0016269757744e+03;6,4456703870638e+01
535,03;1,0021523490792e+03;6,4556890041422e+01
535,04;1,0026781573205e+03;6,4657130464655e+01
535,05;1,0032044107827e+03;6,4757426390395e+01
535,06;1,0037311115938e+03;6,4857774005382e+01
535,07;1,0042582645320e+03;6,4958173822144e+01
535,08;1,0047858811745e+03;6,5058625901101e+01
535,09;1,0053139678691e+03;6,5159129338949e+01
535,10;1,0058425288670e+03;6,5259688793205e+01
535,11;1,0063715747666e+03;6,5360298170324e+01
535,12;1,0069011065380e+03;6,5460963656844e+01
535,13;1,0074311346681e+03;6,5561682555772e+01
535,14;1,0079616623349e+03;6,5662452344458e+01
535,15;1,0084927003348e+03;6,5763273413066e+01
535,16;1,0090242560562e+03;6,5864148027370e+01
535,17;1,0095563299150e+03;6,5965078361444e+01
535,18;1,0100889342526e+03;6,6066057709376e+01
535,19;1,0106220732564e+03;6,6167092277352e+01
535,20;1,0111557665545e+03;6,6268182881936e+01
535,21;1,0116900089614e+03;6,6369327976580e+01
535,22;1,0122248090162e+03;6,6470523831222e+01
535,23;1,0127601693634e+03;6,6571772017551e+01
535,24;1,0132961071601e+03;6,6673075062051e+01
535,25;1,0138326276888e+03;6,6774432143281e+01
535,26;1,0143697360980e+03;6,6875839645387e+01
535,27;1,0149074454208e+03;6,6977301211771e+01
535,28;1,0154457475096e+03;6,7078820590890e+01
535,29;1,0159846513683e+03;6,7180392408235e+01
535,30;1,0165241992905e+03;6,7282016789333e+01
535,31;1,0170643707276e+03;6,7383695866092e+01
535,32;1,0176051826054e+03;6,7485427829542e+01
535,33;1,0181466272972e+03;6,7587216954920e+01
535,34;1,0186887271538e+03;6,7689058790750e+01
535,35;1,0192314918788e+03;6,7790954238383e+01
535,36;1,0197749336264e+03;6,7892904736106e+01
535,37;1,0203190763655e+03;6,7994910409790e+01
535,38;1,0208639066352e+03;6,8096970254107e+01
535,39;1,0214094328626e+03;6,8199083296596e+01
535,40;1,0219556679538e+03;6,8301251607579e+01
535,41;1,0225026370956e+03;6,8403474336974e+01
535,42;1,0230503295424e+03;6,8505752156657e+01
535,43;1,0235987854182e+03;6,8608086222843e+01
535,44;1,0241479864201e+03;6,8710476593358e+01
535,45;1,0246979638080e+03;6,8812919908123e+01
535,46;1,0252487134951e+03;6,8915416933397e+01
535,47;1,0258002533946e+03;6,9017969279808e+01
535,48;1,0263525666285e+03;6,9120578991735e+01
535,49;1,0269056790962e+03;6,9223240763100e+01
535,50;1,0274596033542e+03;6,9325957536373e+01
535,51;1,0280143574361e+03;6,9428731425384e+01
535,52;1,0285699512522e+03;6,9531563445389e+01
535,53;1,0291264043615e+03;6,9634449803152e+01
535,54;1,0296837134350e+03;6,9737387478964e+01
535,55;1,0302418838949e+03;6,9840384395828e+01
535,56;1,0308009486364e+03;6,9943433921028e+01
535,57;1,0313609212178e+03;7,0046541404966e+01
535,58;1,0319217952380e+03;7,0149705486269e+01
535,59;1,0324835849702e+03;7,0252925230619e+01
535,60;1,0330463139735e+03;7,0356201481493e+01
535,61;1,0336099957295e+03;7,0459536499670e+01
535,62;1,0341746419798e+03;7,0562924939001e+01
535,63;1,0347402604571e+03;7,0666372131092e+01
535,64;1,0353068463026e+03;7,0769873795000e+01
535,65;1,0358744357458e+03;7,0873431456672e+01
535,66;1,0364430559754e+03;7,0977048202932e+01
535,67;1,0370127030859e+03;7,1080722370874e+01
535,68;1,0375833887182e+03;7,1184453229567e+01
535,69;1,0381551241171e+03;7,1288239271115e+01
535,70;1,0387279324188e+03;7,1392081964378e+01
535,71;1,0393018238038e+03;7,1495982968791e+01
535,72;1,0398768357731e+03;7,1599939287413e+01
535,73;1,0404529759487e+03;7,1703956685165e+01
535,74;1,0410302550692e+03;7,1808032950413e+01
535,75;1,0416086937324e+03;7,1912166863025e+01
535,76;1,0421882972724e+03;7,2016353503590e+01
535,77;1,0427691034997e+03;7,2120599782814e+01
535,78;1,0433511310946e+03;7,2224905991499e+01
535,79;1,0439343854708e+03;7,2329268754150e+01
535,80;1,0445188772631e+03;7,2433692629304e+01
535,81;1,0451046335340e+03;7,2538174764335e+01
535,82;1,0456916878558e+03;7,2642714798123e+01
535,83;1,0462800595567e+03;7,2747315879793e+01
535,84;1,0468697491330e+03;7,2851975605461e+01
535,85;1,0474608000831e+03;7,2956691508362e+01
535,86;1,0480532291427e+03;7,3061467208082e+01
535,87;1,0486470664621e+03;7,3166303405432e+01
535,88;1,0492423329694e+03;7,3271196837481e+01
535,89;1,0498390383009e+03;7,3376150859335e+01
535,90;1,0504372117125e+03;7,3481166961169e+01
535,91;1,0510368528131e+03;7,3586240510090e+01
535,92;1,0516380027955e+03;7,3691374382720e+01
535,93;1,0522406962535e+03;7,3796568026469e+01
535,94;1,0528449620339e+03;7,3901824445774e+01
535,95;1,0534508481043e+03;7,4007144251399e+01
535,96;1,0540583857812e+03;7,4112518819309e+01
535,97;1,0546676068191e+03;7,4217952022347e+01
535,98;1,0552785448669e+03;7,4323447147499e+01
535,99;1,0558912228950e+03;7,4429006987466e+01
536,00;1,0565056271052e+03;7,4534626357014e+01
536,01;1,0571218277540e+03;7,4640302438458e+01
536,02;1,0577398567215e+03;7,4746045788239e+01
536,03;1,0583597549157e+03;7,4851850722195e+01
536,04;1,0589815835739e+03;7,4957716964575e+01
536,05;1,0596053920743e+03;7,5063650542835e+01
536,06;1,0602312371736e+03;7,5169640684098e+01
536,07;1,0608591240459e+03;7,5275695475507e+01
536,08;1,0614891337116e+03;7,5381812246250e+01
536,09;1,0621213054022e+03;7,5487994465547e+01
536,10;1,0627556803246e+03;7,5594241968664e+01
